weekend_of,run_id,snapshot_time,snapshot_bucket,show_date,day_of_week,theatre_name,theatre_city,timezone,movie_title,showtime,showtime_id,minutes_until_showtime,auditorium_name,auditorium_type,total_seats,reserved_seats,available_seats,occupancy_pct,delta_reserved_since_previous,amc_seat_map_url,notes
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.041079+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Santa Anita 16,,PT,Spider-Man: Brand New Day,9:00pm,144279234,3445,,Dolby Cinema at AMC,152,114,38,75,,https://www.amctheatres.com/showtimes/144279234/seats,Dolby Cinema at AMC @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,12:15pm,144933954,1479,,RealD 3D,48,11,37,22.9,,https://www.amctheatres.com/showtimes/144933954/seats,RealD 3D @ 12:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,11:15am,144530982,1419,,RealD 3D,67,24,43,35.8,,https://www.amctheatres.com/showtimes/144530982/seats,RealD 3D @ 11:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,4:00pm,144087130,1704,,Open Caption (On-screen Subtitles),67,27,40,40.3,,https://www.amctheatres.com/showtimes/144087130/seats,Open Caption (On-screen Subtitles) @ 4:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,11:00pm,145529030,2125,,,67,2,65,3,,https://www.amctheatres.com/showtimes/145529030/seats,Unknown format @ 11:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,10:15pm,144934228,2080,,,50,14,36,28,,https://www.amctheatres.com/showtimes/144934228/seats,Unknown format @ 10:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,10:00pm,144086919,2065,,,101,33,68,32.7,,https://www.amctheatres.com/showtimes/144086919/seats,Unknown format @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,9:00pm,144530942,2004,,,67,46,21,68.7,,https://www.amctheatres.com/showtimes/144530942/seats,Unknown format @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,8:30pm,144531006,1974,,,67,46,21,68.7,,https://www.amctheatres.com/showtimes/144531006/seats,Unknown format @ 8:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,7:45pm,144933952,1929,,,48,46,2,95.8,,https://www.amctheatres.com/showtimes/144933952/seats,Unknown format @ 7:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,7:30pm,144087129,1914,,,67,47,20,70.1,,https://www.amctheatres.com/showtimes/144087129/seats,Unknown format @ 7:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,6:45pm,144934226,1869,,,50,37,13,74,,https://www.amctheatres.com/showtimes/144934226/seats,Unknown format @ 6:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,6:30pm,144086918,1854,,,101,66,35,65.3,,https://www.amctheatres.com/showtimes/144086918/seats,Unknown format @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,5:30pm,144530943,1794,,,67,45,22,67.2,,https://www.amctheatres.com/showtimes/144530943/seats,Unknown format @ 5:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,5:00pm,144531007,1764,,,67,41,26,61.2,,https://www.amctheatres.com/showtimes/144531007/seats,Unknown format @ 5:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,4:15pm,145528949,1719,,,48,19,29,39.6,,https://www.amctheatres.com/showtimes/145528949/seats,Unknown format @ 4:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,3:15pm,144934229,1659,,,50,34,16,68,,https://www.amctheatres.com/showtimes/144934229/seats,Unknown format @ 3:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,3:00pm,144086920,1644,,,101,79,22,78.2,,https://www.amctheatres.com/showtimes/144086920/seats,Unknown format @ 3:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,2:50pm,145529055,1635,,,45,31,14,68.9,,https://www.amctheatres.com/showtimes/145529055/seats,Unknown format @ 2:50pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,1:45pm,144530944,1569,,,67,45,22,67.2,,https://www.amctheatres.com/showtimes/144530944/seats,Unknown format @ 1:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,1:30pm,144531008,1554,,,67,32,35,47.8,,https://www.amctheatres.com/showtimes/144531008/seats,Unknown format @ 1:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,12:45pm,145528950,1509,,,48,20,28,41.7,,https://www.amctheatres.com/showtimes/145528950/seats,Unknown format @ 12:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,12:40pm,145529064,1505,,,43,16,27,37.2,,https://www.amctheatres.com/showtimes/145529064/seats,Unknown format @ 12:40pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,12:30pm,144087131,1494,,,67,37,30,55.2,,https://www.amctheatres.com/showtimes/144087131/seats,Unknown format @ 12:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,11:45am,144934230,1449,,,50,22,28,44,,https://www.amctheatres.com/showtimes/144934230/seats,Unknown format @ 11:45am (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,11:30am,144086921,1434,,,101,52,49,51.5,,https://www.amctheatres.com/showtimes/144086921/seats,Unknown format @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,11:20am,145529056,1425,,,45,20,25,44.4,,https://www.amctheatres.com/showtimes/145529056/seats,Unknown format @ 11:20am (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:35:52.045518+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC River Park Square 20,,PT,Spider-Man: Brand New Day,10:15am,144530945,1359,,,67,37,30,55.2,,https://www.amctheatres.com/showtimes/144530945/seats,Unknown format @ 10:15am (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,10:30pm,144118162,3533,,Dolby Cinema at AMC,179,134,45,74.9,,https://www.amctheatres.com/showtimes/144118162/seats,Dolby Cinema at AMC @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,7:00pm,144118161,3323,,Dolby Cinema at AMC,179,151,28,84.4,,https://www.amctheatres.com/showtimes/144118161/seats,Dolby Cinema at AMC @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,3:30pm,144118159,3113,,Dolby Cinema at AMC,179,145,34,81,,https://www.amctheatres.com/showtimes/144118159/seats,Dolby Cinema at AMC @ 3:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,12:00pm,144118160,2903,,Dolby Cinema at AMC,179,145,34,81,,https://www.amctheatres.com/showtimes/144118160/seats,Dolby Cinema at AMC @ 12:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,10:00pm,144137661,3503,,Laser at AMC,93,45,48,48.4,,https://www.amctheatres.com/showtimes/144137661/seats,Laser at AMC @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,9:30pm,145528530,3473,,Laser at AMC,107,56,51,52.3,,https://www.amctheatres.com/showtimes/145528530/seats,Laser at AMC @ 9:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,8:45pm,145528403,3428,,Laser at AMC,70,31,39,44.3,,https://www.amctheatres.com/showtimes/145528403/seats,Laser at AMC @ 8:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,8:15pm,144118218,3398,,Laser at AMC,126,78,48,61.9,,https://www.amctheatres.com/showtimes/144118218/seats,Laser at AMC @ 8:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,6:30pm,144137659,3293,,Laser at AMC,93,56,37,60.2,,https://www.amctheatres.com/showtimes/144137659/seats,Laser at AMC @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,6:00pm,145528531,3263,,Laser at AMC,107,65,42,60.7,,https://www.amctheatres.com/showtimes/145528531/seats,Laser at AMC @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,5:15pm,145528405,3218,,Laser at AMC,70,32,38,45.7,,https://www.amctheatres.com/showtimes/145528405/seats,Laser at AMC @ 5:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,4:45pm,144118220,3188,,Laser at AMC,126,84,42,66.7,,https://www.amctheatres.com/showtimes/144118220/seats,Laser at AMC @ 4:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,3:00pm,144137654,3083,,Laser at AMC,93,66,27,71,,https://www.amctheatres.com/showtimes/144137654/seats,Laser at AMC @ 3:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,2:30pm,145528532,3053,,Laser at AMC,107,71,36,66.4,,https://www.amctheatres.com/showtimes/145528532/seats,Laser at AMC @ 2:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,1:45pm,145528406,3008,,Laser at AMC,70,42,28,60,,https://www.amctheatres.com/showtimes/145528406/seats,Laser at AMC @ 1:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,1:15pm,144118221,2978,,Laser at AMC,126,88,38,69.8,,https://www.amctheatres.com/showtimes/144118221/seats,Laser at AMC @ 1:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,11:30am,144137660,2873,,Laser at AMC,93,70,23,75.3,,https://www.amctheatres.com/showtimes/144137660/seats,Laser at AMC @ 11:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,11:00am,145528533,2843,,Laser at AMC,107,66,41,61.7,,https://www.amctheatres.com/showtimes/145528533/seats,Laser at AMC @ 11:00am (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,11:00pm,144118275,3563,,RealD 3D,86,0,86,0,,https://www.amctheatres.com/showtimes/144118275/seats,RealD 3D @ 11:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,9:00pm,144137684,3443,,RealD 3D,70,21,49,30,,https://www.amctheatres.com/showtimes/144137684/seats,RealD 3D @ 9:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,7:30pm,144118274,3353,,RealD 3D,86,42,44,48.8,,https://www.amctheatres.com/showtimes/144118274/seats,RealD 3D @ 7:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,5:30pm,144137683,3233,,RealD 3D,70,30,40,42.9,,https://www.amctheatres.com/showtimes/144137683/seats,RealD 3D @ 5:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,4:00pm,144118276,3143,,RealD 3D,86,44,42,51.2,,https://www.amctheatres.com/showtimes/144118276/seats,RealD 3D @ 4:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,2:00pm,144137686,3023,,RealD 3D,70,34,36,48.6,,https://www.amctheatres.com/showtimes/144137686/seats,RealD 3D @ 2:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,12:30pm,144118277,2933,,RealD 3D,86,44,42,51.2,,https://www.amctheatres.com/showtimes/144118277/seats,RealD 3D @ 12:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:30.337469+00:00,2026-07-31T18:00Z,2026-08-02,Sunday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,10:30am,144137685,2813,,RealD 3D,70,28,42,40,,https://www.amctheatres.com/showtimes/144137685/seats,RealD 3D @ 10:30am (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,10:30pm,144118166,2093,,Dolby Cinema at AMC,179,149,30,83.2,,https://www.amctheatres.com/showtimes/144118166/seats,Dolby Cinema at AMC @ 10:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,7:00pm,144118165,1883,,Dolby Cinema at AMC,179,169,10,94.4,,https://www.amctheatres.com/showtimes/144118165/seats,Dolby Cinema at AMC @ 7:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,3:30pm,144118163,1673,,Dolby Cinema at AMC,179,157,22,87.7,,https://www.amctheatres.com/showtimes/144118163/seats,Dolby Cinema at AMC @ 3:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,12:00pm,144118164,1463,,Dolby Cinema at AMC,179,154,25,86,,https://www.amctheatres.com/showtimes/144118164/seats,Dolby Cinema at AMC @ 12:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,10:00pm,144137662,2063,,Laser at AMC,93,59,34,63.4,,https://www.amctheatres.com/showtimes/144137662/seats,Laser at AMC @ 10:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,9:30pm,145528535,2033,,Laser at AMC,107,70,37,65.4,,https://www.amctheatres.com/showtimes/145528535/seats,Laser at AMC @ 9:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,8:45pm,145528393,1988,,Laser at AMC,70,41,29,58.6,,https://www.amctheatres.com/showtimes/145528393/seats,Laser at AMC @ 8:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,8:15pm,144118222,1958,,Laser at AMC,126,85,41,67.5,,https://www.amctheatres.com/showtimes/144118222/seats,Laser at AMC @ 8:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,6:30pm,144137663,1853,,Laser at AMC,93,73,20,78.5,,https://www.amctheatres.com/showtimes/144137663/seats,Laser at AMC @ 6:30pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,6:00pm,145528536,1823,,Laser at AMC,107,70,37,65.4,,https://www.amctheatres.com/showtimes/145528536/seats,Laser at AMC @ 6:00pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,5:15pm,145528395,1778,,Laser at AMC,70,42,28,60,,https://www.amctheatres.com/showtimes/145528395/seats,Laser at AMC @ 5:15pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,4:45pm,144118224,1748,,Laser at AMC,126,86,40,68.3,,https://www.amctheatres.com/showtimes/144118224/seats,Laser at AMC @ 4:45pm (saved link); showtime_window=sat-sun-10-23-v1
2026-07-31,20260731-113546-d02a23,2026-07-31T18:37:44.935941+00:00,2026-07-31T18:00Z,2026-08-01,Saturday,AMC Topanga 12,,PT,Spider-Man: Brand New Day,3:00pm,144137658,1643,,Laser at AMC,93,61,32,65.6,,https://www.amctheatres.com/showtimes/144137658/seats,Laser at AMC @ 3:00pm (saved link); showtime_window=sat-sun-10-23-v1
